ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childhome,FamilyMembers,AverageIncome,Age,NumTotalPurchase
3628,1987,0,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,1,2,7519.0,26,5
10175,1958,3,Divorced,32173.0,0,1,2013-01-08,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,1,2,16086.5,55,4
8985,1964,2,Together,68316.0,0,1,2012-04-11,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,1,3,45544.0,48,27
5204,1971,1,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,0,2,74538.0,42,21
9220,1971,1,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,0,1,91700.0,42,19
9888,1969,1,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,0,2,68695.0,45,15
5263,1977,2,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,3,20704.0,36,4
1020,1973,1,Married,79593.0,0,0,2014-12-05,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,0,2,79593.0,41,18
9503,1980,1,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,0,1,28071.0,32,11
10613,1958,3,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,2,4,18667.0,56,7
67,1972,2,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2,3,15474.333333333334,41,6
6019,1971,3,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,1,3,24750.666666666668,43,5
5863,1953,1,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,1,3,31802.0,60,17
3717,1959,1,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,1,3,40786.666666666664,55,16
6730,1954,1,Married,38998.0,1,1,2012-03-11,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,2,4,19499.0,58,5
4998,1962,1,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,0,2,76081.0,52,13
6287,1986,1,Together,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,1,3,23152.0,27,4
5985,1965,2,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,1,2,16584.0,47,7
4754,1966,2,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,1,3,22390.0,47,6
4002,1960,3,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1,3,51358.0,53,26
8870,1984,1,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,1,3,23464.0,28,12
966,1966,1,Married,44529.0,0,1,2013-05-07,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,1,3,29686.0,47,19
4767,1965,2,Married,70924.0,0,0,2014-07-04,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,0,2,70924.0,49,19
9725,1966,3,Together,28764.0,1,1,2014-05-06,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,2,4,14382.0,48,3
4475,1949,3,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,0,2,69098.0,64,24
5740,1970,2,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,2,3,8653.0,43,5
5731,1983,2,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,3,18066.666666666668,30,4
7290,1985,1,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,0,1,70596.0,27,20
3846,1974,1,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,1,3,28371.333333333332,38,11
8104,1951,3,Married,53312.0,0,0,2013-09-08,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,0,2,53312.0,62,11
4507,1952,1,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,0,1,72228.0,60,21
11013,1987,1,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,2,67605.0,26,16
4491,1949,2,Married,62845.0,1,1,2012-01-10,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,2,4,31422.5,63,17
3759,1958,1,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,2,4,32598.0,55,24
1162,1987,3,Single,42000.0,0,0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,0,1,42000.0,26,18
2055,1973,3,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,2,3,11953.333333333334,41,4
10766,1964,3,Married,65526.0,0,1,2014-11-04,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,1,3,43684.0,50,16
4415,1961,1,Married,16860.0,1,1,2012-12-09,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,2,4,8430.0,51,5
3005,1992,1,Single,83528.0,0,0,2014-01-05,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,0,1,83528.0,22,22
2223,1965,2,Divorced,64176.0,0,1,2012-03-08,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,1,2,32088.0,47,25
4817,1956,1,Divorced,22304.0,0,0,2012-04-08,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,1,22304.0,56,3
2875,1978,1,Married,67023.0,0,0,2014-04-03,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,0,2,67023.0,36,23
10536,1971,3,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,3,21928.0,43,6
11112,1966,1,Together,70713.0,0,1,2012-03-12,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,1,3,47142.0,46,19
3807,1955,1,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,1,3,39950.0,57,20
9197,1953,1,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,1,3,26481.333333333332,61,5
10832,1958,1,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,0,2,46610.0,55,13
6421,1961,1,Together,88347.0,0,0,2013-03-07,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,0,2,88347.0,52,20
4207,1981,3,Married,87171.0,0,0,2013-01-05,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,0,2,87171.0,32,24
577,1976,2,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,4,13453.5,37,4
10855,1968,2,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,1,2,25007.0,46,13
3081,1978,3,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,3,27342.666666666668,35,3
3535,1965,1,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,0,1,66294.0,49,12
247,1971,1,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,1,3,24476.666666666668,41,13
8707,1956,1,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,0,2,79456.0,56,15
9523,1982,1,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,1,3,26986.0,31,3
6072,1970,2,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,0,1,75345.0,43,19
6295,1977,1,Married,54233.0,0,1,2013-04-02,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,1,3,36155.333333333336,36,22
10914,1970,1,Single,24163.0,1,1,2013-12-10,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,2,3,8054.333333333333,43,4
1509,1958,3,Together,84460.0,0,0,2013-04-01,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,0,2,84460.0,55,22
5577,1983,1,Together,43776.0,1,0,2014-03-05,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1,3,29184.0,31,3
7348,1958,3,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,0,1,71691.0,56,16
1127,1973,3,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,0,2,85844.0,41,19
1833,1974,3,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,1,2,19595.0,40,7
4944,1959,1,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,0,2,71367.0,54,16
9080,1972,3,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2,3,12859.333333333334,41,6
6466,1965,3,Married,57236.0,1,1,2014-12-03,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,2,4,28618.0,49,7
9964,1979,1,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,1,2,30912.5,34,14
4790,1958,1,Divorced,79803.0,0,1,2014-02-06,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,1,2,39901.5,56,12
10245,1986,2,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,0,1,80910.0,26,14
1109,1982,2,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,3,18393.333333333332,31,3
6001,1979,1,Married,56775.0,0,1,2013-02-01,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,1,3,37850.0,34,23
5538,1975,1,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,0,1,83829.0,38,17
10552,1979,2,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,1,3,36140.0,34,12
1545,1986,1,Married,38508.0,1,0,2013-02-08,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,1,3,25672.0,27,14
7409,1970,1,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,1,3,35458.0,43,11
4444,1972,1,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,1,3,20015.333333333332,42,5
146,1960,3,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,0,1,76045.0,53,20
6271,1952,3,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,1,3,33913.333333333336,62,5
10065,1970,2,Married,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0,2,15315.0,43,6
4741,1974,2,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,1,3,43642.0,40,17
246,1965,1,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,2,4,33240.0,49,12
375,1954,1,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,0,1,76773.0,59,15
1524,1983,2,Single,81698.0,0,0,2013-01-03,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,0,1,81698.0,30,15
10022,1973,3,Single,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,2,3,18155.333333333332,41,3
7451,1960,2,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,0,1,98777.0,54,19
11010,1984,3,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,1,2,8134.5,29,6
4356,1971,1,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,1,3,47879.333333333336,42,11
3885,1983,3,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,1,3,22379.333333333332,30,4
1175,1983,2,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,0,2,36262.0,30,11
880,1966,0,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0,2,22634.0,47,5
2320,1978,2,Married,47025.0,0,1,2013-12-09,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,1,3,31350.0,35,18
850,1968,1,Single,70566.0,0,1,2013-06-10,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,1,2,35283.0,45,20
4713,1979,3,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,1,3,21070.0,33,7
675,1973,2,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,2,3,17344.666666666668,40,11
5025,1979,1,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,1,2,24263.0,34,7
2308,1954,1,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,1,3,31156.0,58,12
5995,1962,1,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,2,3,13184.0,50,13
6749,1966,1,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,2,3,28786.0,46,14
1010,1977,1,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,3,5,18772.4,37,5
8977,1985,0,Single,16581.0,0,0,2013-12-01,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,0,1,16581.0,28,3
4756,1952,2,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,0,1,63998.0,61,24
3412,1951,2,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,1,3,44920.666666666664,62,13
606,1967,1,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,3,8643.333333333334,46,3
5961,1978,1,Married,42693.0,1,0,2014-07-06,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,3,28462.0,36,4
2975,1976,1,Together,85606.0,0,1,2012-12-11,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,1,3,57070.666666666664,36,22
2894,1985,1,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,0,1,72903.0,28,20
7613,1974,2,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,1,3,33112.666666666664,40,12
10542,1968,3,Married,36778.0,1,1,2012-05-08,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2,4,18389.0,44,6
8015,1962,3,Divorced,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,0,1,85696.0,51,19
10617,1989,2,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,0,1,10979.0,25,6
11166,1961,1,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,1,3,33118.666666666664,52,12
849,1953,2,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,1,3,37419.333333333336,60,18
523,1989,1,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,1,3,24770.0,24,6
4066,1978,2,Divorced,21282.0,1,0,2014-11-05,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,1,2,10641.0,36,5
8414,1962,3,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,1,2,16709.5,51,6
819,1945,1,Widow,63285.0,0,0,2013-05-11,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,0,1,63285.0,68,24
4961,1974,2,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,1,3,14170.0,40,7
749,1981,1,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,1,3,28108.0,32,7
5430,1956,1,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,2,4,27225.0,56,19
7755,1954,3,Married,57744.0,0,1,2013-12-11,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,1,3,38496.0,59,14
10525,1986,1,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,1,2,13288.0,26,3
1453,1943,3,Widow,57513.0,0,0,2013-06-07,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,0,1,57513.0,70,25
8310,1964,1,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,1,3,45428.0,48,21
10710,1979,1,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,3,5000.0,33,3
5031,1974,1,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,0,2,83145.0,38,25
2613,1960,2,Married,54197.0,0,1,2014-03-04,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,1,3,36131.333333333336,54,10
213,1963,3,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,2,3,7697.0,51,6
967,1976,1,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,2,4,23024.5,37,16
1077,1974,1,Together,56715.0,0,0,2012-05-12,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,0,2,56715.0,38,14
7959,1961,1,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,0,2,79410.0,53,10
640,1951,1,Married,57304.0,0,1,2013-11-03,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,1,3,38202.666666666664,62,23
4252,1965,1,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,1,3,29583.333333333332,49,11
8432,1956,1,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,2,4,27225.0,56,19
6218,1965,1,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,1,3,39729.333333333336,47,16
6905,1994,1,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,0,2,80685.0,18,20
5922,1974,3,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,1,3,26896.0,39,10
3598,1972,1,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,1,3,41806.666666666664,41,18
6116,1968,2,Married,48985.0,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,1,3,32656.666666666668,45,5
6263,1968,1,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,3,5,14128.8,44,6
10486,1948,1,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0,2,77142.0,65,16
2410,1969,1,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,0,1,81657.0,45,15
193,1996,0,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,0,2,14421.0,18,3
3363,1974,2,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,2,20130.0,40,4
8278,1990,3,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,0,2,74214.0,22,15
10660,1957,2,Married,66726.0,1,1,2014-12-01,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,2,4,33363.0,57,14
8686,1979,0,Together,23724.0,1,0,2013-08-01,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,3,15816.0,34,5
1604,1960,2,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,1,3,31568.666666666668,53,10
5907,1952,2,Married,33444.0,1,1,2012-03-11,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2,4,16722.0,60,3
10669,1981,1,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1,3,36257.333333333336,32,15
2918,1981,1,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,2,3,9503.333333333334,32,6
5735,1991,2,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,0,1,90638.0,23,17
359,1950,1,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,1,3,32046.666666666668,63,16
8387,1957,1,Married,43140.0,0,1,2013-05-01,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,1,3,28760.0,56,10
1829,1961,3,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1,2,27479.5,52,18
3839,1958,0,Single,15056.0,1,1,2013-03-05,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,2,3,5018.666666666667,55,7
9392,1971,1,Single,26954.0,1,0,2014-08-05,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,2,13477.0,43,3
2292,1985,1,Single,22327.0,1,0,2013-02-08,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,2,11163.5,28,4
10466,1965,1,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2,4,22196.5,48,5
9855,1952,3,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,1,2,31000.0,61,25
4088,1962,3,Together,31497.0,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,1,3,20998.0,50,8
5231,1974,2,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,4,22947.0,40,4
590,1970,2,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,0,1,78579.0,42,15
8732,1969,2,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,1,2,33684.5,43,21
2315,1960,1,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,1,2,29200.5,54,5
3515,1952,1,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,1,2,31153.5,62,8
